abnormality,abnormality_description,bucephalus,ceroid,cestode_body,cestode_gill,cestode_mantle,chlamydia,ciliate_digestive_tract,ciliate_gut,ciliate_large_gill,ciliate_small_gill,coastal_ecological_area,condition_code,condition_code_description,copepod_body,copepod_gill,copepod_gut_digestive_tubule,dermo,dermo_description,dermo_infection_intensity,dermo_numerical_value,diffuse_inflammation,diffuse_necrosis,digestive_tubule_atrophy,digestive_tubule_atrophy_description,edema,empty_displacement_volume,fiscal_year,focal_inflammation,focal_necrosis,full_displacement_volume,general_location,gonad_subsample_wet_weight,gonadal_index,gonadal_index_description,hydra_gill,latitude,length,longitude,metacercaria,multinucleated_sphere_x,multinucleated_sphere_x_description,nematode,nematopsis_body,nematopsis_gill,nematopsis_mantle,nemertine_gill,neoplasm,nst_sample_id,nst_site,other_trematode_sporocyst_gill,other_trematode_sporocyst_gut,pea_crab,proctoeces,protozoan_digestive_tubule,protozoan_gut,pseudoklossia,region,rickettsia_digestive_tubule,rickettsia_gut,sample_letter,sample_number,sex,source_file,species_name,specific_location,specific_region,state_name,station_letter,study_name,trematode_metacercariae,trematode_metacercariae_description,tumor,unidentified_gonoduct_organism,unidentified_organism,unusual_digestive_tubule,wet_weight,xenoma
,,0.0,310.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Emerald Coast,4.0,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",0.0,0.0,0.0,MH-,>50% but <75% of tissue is hypnospores,Moderately Heavy,3.66,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,470.0,2011,0.0,0.0,610.0,St. Andrew Bay,,1.0,Oyster - 1 : Sexually undifferentiated,,30.1425,8.5,-85.6322,,0.0,"Uninfected, no parasites found in the tissue cross-section",0.0,16.0,186.0,2.0,,0.0,SS2011SAWB2CV,SAWB,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,1,Indeterminate,DeepwaterHorizon_Oyster_Histopath.csv,,Watson Bayou,Florida Gulf Coast,Florida,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,7.4,0.0
,,0.0,160.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Emerald Coast,4.0,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,470.0,2011,0.0,0.0,610.0,St. Andrew Bay,,7.0,Oyster - 7 : Spawned: Some mature gametes still remaining,,30.1425,8.6,-85.6322,,0.0,"Uninfected, no parasites found in the tissue cross-section",0.0,4.0,288.0,0.0,,0.0,SS2011SAWB2CV,SAWB,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,2,Male,DeepwaterHorizon_Oyster_Histopath.csv,,Watson Bayou,Florida Gulf Coast,Florida,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,4.2,0.0
,,0.0,230.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,Emerald Coast,4.0,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",0.0,0.0,0.0,L,75-125 hypnospores,Light,1.0,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,470.0,2011,0.0,0.0,610.0,St. Andrew Bay,,1.0,Oyster - 1 : Sexually undifferentiated,,30.1425,8.2,-85.6322,,0.0,"Uninfected, no parasites found in the tissue cross-section",0.0,9.0,144.0,0.0,,0.0,SS2011SAWB2CV,SAWB,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,3,Indeterminate,DeepwaterHorizon_Oyster_Histopath.csv,,Watson Bayou,Florida Gulf Coast,Florida,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,7.6,0.0
,,0.0,410.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Emerald Coast,4.0,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",0.0,0.0,0.0,L+,>125 hypnospores but much less than 25% of tissue is hypnospores,Light,1.33,0.0,0.0,3.0,"Wall thickness less than one-half of normal, most tubules walls significantly atrophied, some walls extremely thin",,470.0,2011,0.0,0.0,610.0,St. Andrew Bay,,1.0,Oyster - 1 : Sexually undifferentiated,,30.1425,8.1,-85.6322,,0.0,"Uninfected, no parasites found in the tissue cross-section",0.0,1.0,219.0,17.0,,0.0,SS2011SAWB2CV,SAWB,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,4,Indeterminate,DeepwaterHorizon_Oyster_Histopath.csv,,Watson Bayou,Florida Gulf Coast,Florida,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,8.8,0.0
,,0.0,300.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Emerald Coast,4.0,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",0.0,0.0,0.0,L-,11-74 hypnospores,Light,0.67,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,470.0,2011,0.0,0.0,610.0,St. Andrew Bay,,1.0,Oyster - 1 : Sexually undifferentiated,,30.1425,8.5,-85.6322,,0.0,"Uninfected, no parasites found in the tissue cross-section",0.0,4.0,51.0,0.0,,0.0,SS2011SAWB2CV,SAWB,,,0.0,0.0,6.0,0.0,,Gulf Coast,,,,5,Indeterminate,DeepwaterHorizon_Oyster_Histopath.csv,,Watson Bayou,Florida Gulf Coast,Florida,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,6.0,0.0
,,0.0,210.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,Emerald Coast,2.0,Good : Not quite as firm or large as above; usually ready to spawn,0.0,0.0,0.0,VL,1-10 hypnospores,Very light,0.33,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,200.0,2010,0.0,0.0,270.0,St. Andrew Bay,,4.0,Oyster - 4 : Late development,,30.1425,7.5,-85.6322,,0.0,"Uninfected, no parasites found in the tissue cross-section",0.0,17.0,88.0,16.0,,0.0,SS2010SAWB1CV,SAWB,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,1,Female,DeepwaterHorizon_Oyster_Histopath.csv,,Watson Bayou,Florida Gulf Coast,Florida,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,8.8,0.0
,,0.0,390.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Emerald Coast,1.0,Very Good : Animal firm and filling shell cavity; coloration creamy white and evenly textured; usually ready to spawn,0.0,0.0,0.0,VL,1-10 hypnospores,Very light,0.33,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,200.0,2010,0.0,0.0,270.0,St. Andrew Bay,,4.0,Oyster - 4 : Late development,,30.1425,7.3,-85.6322,,0.0,"Uninfected, no parasites found in the tissue cross-section",0.0,13.0,191.0,20.0,,0.0,SS2010SAWB1CV,SAWB,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,2,Female,DeepwaterHorizon_Oyster_Histopath.csv,,Watson Bayou,Florida Gulf Coast,Florida,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,7.6,0.0
,,0.0,230.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Emerald Coast,1.0,Very Good : Animal firm and filling shell cavity; coloration creamy white and evenly textured; usually ready to spawn,0.0,0.0,0.0,L-,11-74 hypnospores,Light,0.67,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,200.0,2010,0.0,0.0,270.0,St. Andrew Bay,,7.0,Oyster - 7 : Spawned: Some mature gametes still remaining,,30.1425,6.9,-85.6322,,0.0,"Uninfected, no parasites found in the tissue cross-section",0.0,2.0,69.0,3.0,,0.0,SS2010SAWB1CV,SAWB,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,3,Female,DeepwaterHorizon_Oyster_Histopath.csv,,Watson Bayou,Florida Gulf Coast,Florida,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,6.8,0.0
,,0.0,140.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Emerald Coast,2.0,Good : Not quite as firm or large as above; usually ready to spawn,0.0,0.0,0.0,L,75-125 hypnospores,Light,1.0,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,200.0,2010,0.0,0.0,270.0,St. Andrew Bay,,4.0,Oyster - 4 : Late development,,30.1425,5.6,-85.6322,,0.0,"Uninfected, no parasites found in the tissue cross-section",0.0,26.0,192.0,34.0,,0.0,SS2010SAWB1CV,SAWB,,,0.0,0.0,1.0,0.0,,Gulf Coast,,,,4,Female,DeepwaterHorizon_Oyster_Histopath.csv,,Watson Bayou,Florida Gulf Coast,Florida,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,5.1,0.0
,,0.0,50.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Emerald Coast,2.0,Good : Not quite as firm or large as above; usually ready to spawn,0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,1.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,200.0,2010,0.0,0.0,270.0,St. Andrew Bay,,7.0,Oyster - 7 : Spawned: Some mature gametes still remaining,,30.1425,4.6,-85.6322,,0.0,"Uninfected, no parasites found in the tissue cross-section",0.0,2.0,39.0,7.0,,0.0,SS2010SAWB1CV,SAWB,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,5,Female,DeepwaterHorizon_Oyster_Histopath.csv,,Watson Bayou,Florida Gulf Coast,Florida,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,2.7,0.0
,,0.0,750.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,Sabine Lake to East Bay,1.0,Very Good : Animal firm and filling shell cavity; coloration creamy white and evenly textured; usually ready to spawn,0.0,0.0,0.0,L-,11-74 hypnospores,Light,0.67,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,805.0,2011,0.0,0.0,925.0,Sabine Lake,,1.0,Oyster - 1 : Sexually undifferentiated,,29.7908,10.3,-93.9063,,0.0,"Uninfected, no parasites found in the tissue cross-section",6.0,0.0,2.0,12.0,,0.0,SS2011SLBBCV,SLBB,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,1,Indeterminate,DeepwaterHorizon_Oyster_Histopath.csv,,Blue Buck Point,Alabama to Brazos River,Louisiana,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,21.3,0.0
,,0.0,540.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Sabine Lake to East Bay,5.0,Fair : Oyster well-developed but not opaque or tending toward white; grayish and translucent; flesh flaccid,0.0,0.0,0.0,LM-,<25% of tissue is hypnospores,Light/Moderate,1.66,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,805.0,2011,0.0,0.0,925.0,Sabine Lake,,1.0,Oyster - 1 : Sexually undifferentiated,,29.7908,10.4,-93.9063,,0.0,"Uninfected, no parasites found in the tissue cross-section",0.0,6.0,0.0,5.0,,0.0,SS2011SLBBCV,SLBB,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,2,Indeterminate,DeepwaterHorizon_Oyster_Histopath.csv,,Blue Buck Point,Alabama to Brazos River,Louisiana,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,21.2,0.0
,,0.0,380.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Sabine Lake to East Bay,6.0,Fair Minus : Translucency more pronounced,0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,805.0,2011,0.0,0.0,925.0,Sabine Lake,,1.0,Oyster - 1 : Sexually undifferentiated,,29.7908,8.9,-93.9063,,0.0,"Uninfected, no parasites found in the tissue cross-section",1.0,7.0,0.0,19.0,,0.0,SS2011SLBBCV,SLBB,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,3,Indeterminate,DeepwaterHorizon_Oyster_Histopath.csv,,Blue Buck Point,Alabama to Brazos River,Louisiana,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,15.3,0.0
,,0.0,600.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Sabine Lake to East Bay,5.0,Fair : Oyster well-developed but not opaque or tending toward white; grayish and translucent; flesh flaccid,0.0,0.0,0.0,M+,>50% but much less than 75% of tissue is hypnospores,Moderate,3.33,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,805.0,2011,0.0,0.0,925.0,Sabine Lake,,1.0,Oyster - 1 : Sexually undifferentiated,,29.7908,8.8,-93.9063,,0.0,"Uninfected, no parasites found in the tissue cross-section",6.0,2.0,1.0,25.0,,0.0,SS2011SLBBCV,SLBB,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,4,Indeterminate,DeepwaterHorizon_Oyster_Histopath.csv,,Blue Buck Point,Alabama to Brazos River,Louisiana,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,14.0,0.0
,,0.0,610.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Sabine Lake to East Bay,5.0,Fair : Oyster well-developed but not opaque or tending toward white; grayish and translucent; flesh flaccid,0.0,0.0,0.0,L-,11-74 hypnospores,Light,0.67,0.0,0.0,4.0,"Wall extremely thin, nearly all tubules affects",,805.0,2011,0.0,0.0,925.0,Sabine Lake,,1.0,Oyster - 1 : Sexually undifferentiated,,29.7908,9.4,-93.9063,,0.0,"Uninfected, no parasites found in the tissue cross-section",4.0,0.0,4.0,15.0,,0.0,SS2011SLBBCV,SLBB,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,5,Indeterminate,DeepwaterHorizon_Oyster_Histopath.csv,,Blue Buck Point,Alabama to Brazos River,Louisiana,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,12.8,0.0
,,0.0,350.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Sabine Lake to East Bay,2.0,Good : Not quite as firm or large as above; usually ready to spawn,0.0,0.0,0.0,L,75-125 hypnospores,Light,1.0,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,420.0,2010,0.0,0.0,500.0,Sabine Lake,,6.0,Oyster - 6 : Spawning,,29.7908,10.9,-93.9063,,0.0,"Uninfected, no parasites found in the tissue cross-section",0.0,0.0,3.0,16.0,,0.0,SS2010SLBBCV,SLBB,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,1,Female,DeepwaterHorizon_Oyster_Histopath.csv,,Blue Buck Point,Alabama to Brazos River,Louisiana,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,18.5,0.0
,,0.0,830.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Sabine Lake to East Bay,2.0,Good : Not quite as firm or large as above; usually ready to spawn,0.0,0.0,0.0,L-,11-74 hypnospores,Light,0.67,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,420.0,2010,0.0,0.0,500.0,Sabine Lake,,4.0,Oyster - 4 : Late development,,29.7908,10.0,-93.9063,,0.0,"Uninfected, no parasites found in the tissue cross-section",9.0,0.0,0.0,2.0,,0.0,SS2010SLBBCV,SLBB,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,2,Male,DeepwaterHorizon_Oyster_Histopath.csv,,Blue Buck Point,Alabama to Brazos River,Louisiana,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,27.2,0.0
,,0.0,86.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Sabine Lake to East Bay,2.0,Good : Not quite as firm or large as above; usually ready to spawn,0.0,0.0,0.0,L,75-125 hypnospores,Light,1.0,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,420.0,2010,0.0,0.0,500.0,Sabine Lake,,5.0,Oyster - 5 : Fully Developed,,29.7908,8.7,-93.9063,,0.0,"Uninfected, no parasites found in the tissue cross-section",3.0,0.0,4.0,3.0,,0.0,SS2010SLBBCV,SLBB,,,0.0,0.0,0.0,1.0,,Gulf Coast,,,,3,Female,DeepwaterHorizon_Oyster_Histopath.csv,,Blue Buck Point,Alabama to Brazos River,Louisiana,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,18.3,0.0
,,0.0,197.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,Sabine Lake to East Bay,2.0,Good : Not quite as firm or large as above; usually ready to spawn,0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,3.0,"Wall thickness less than one-half of normal, most tubules walls significantly atrophied, some walls extremely thin",,420.0,2010,0.0,0.0,500.0,Sabine Lake,,5.0,Oyster - 5 : Fully Developed,,29.7908,8.4,-93.9063,,0.0,"Uninfected, no parasites found in the tissue cross-section",0.0,0.0,0.0,5.0,,0.0,SS2010SLBBCV,SLBB,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,4,Female,DeepwaterHorizon_Oyster_Histopath.csv,,Blue Buck Point,Alabama to Brazos River,Louisiana,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,15.5,0.0
,,0.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Sabine Lake to East Bay,1.0,Very Good : Animal firm and filling shell cavity; coloration creamy white and evenly textured; usually ready to spawn,0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,1.0,2.0,Wall thickness averaging about one-half as thick as normal,,420.0,2010,0.0,0.0,500.0,Sabine Lake,,5.0,Oyster - 5 : Fully Developed,,29.7908,5.9,-93.9063,,0.0,"Uninfected, no parasites found in the tissue cross-section",0.0,0.0,1.0,2.0,,0.0,SS2010SLBBCV,SLBB,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,5,Male,DeepwaterHorizon_Oyster_Histopath.csv,,Blue Buck Point,Alabama to Brazos River,Louisiana,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,6.1,0.0
,,2.0,230.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Big Bend,3.0,"Good Minus : Coloration less opaque, often slightly yellow or gray",0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,310.0,2011,0.0,0.0,375.0,Suwannee River,,1.0,Oyster - 1 : Sexually undifferentiated,,29.3292,8.3,-83.1742,,0.0,"Uninfected, no parasites found in the tissue cross-section",2.0,4.0,0.0,0.0,,0.0,SS2011SRWP2CV,SRWP,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,1,Indeterminate,DeepwaterHorizon_Oyster_Histopath.csv,,West Pass,Florida Gulf Coast,Florida,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,4.7,1.0
,,0.0,500.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,Big Bend,2.0,Good : Not quite as firm or large as above; usually ready to spawn,0.0,1.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,3.0,"Wall thickness less than one-half of normal, most tubules walls significantly atrophied, some walls extremely thin",,310.0,2011,0.0,0.0,375.0,Suwannee River,,8.0,Oyster - 8 : Spawned: Few Gametes visible,,29.3292,9.3,-83.1742,,0.0,"Uninfected, no parasites found in the tissue cross-section",0.0,4.0,0.0,0.0,,0.0,SS2011SRWP2CV,SRWP,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,2,Female,DeepwaterHorizon_Oyster_Histopath.csv,,West Pass,Florida Gulf Coast,Florida,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,6.2,0.0
,,0.0,280.0,0.0,0.0,0.0,,4.0,0.0,0.0,0.0,Big Bend,2.0,Good : Not quite as firm or large as above; usually ready to spawn,0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,1.0,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",,310.0,2011,1.0,0.0,375.0,Suwannee River,,1.0,Oyster - 1 : Sexually undifferentiated,,29.3292,9.0,-83.1742,,0.0,"Uninfected, no parasites found in the tissue cross-section",0.0,1.0,0.0,0.0,,0.0,SS2011SRWP2CV,SRWP,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,3,Indeterminate,DeepwaterHorizon_Oyster_Histopath.csv,,West Pass,Florida Gulf Coast,Florida,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,5.9,0.0
,,0.0,510.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Big Bend,3.0,"Good Minus : Coloration less opaque, often slightly yellow or gray",0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,3.0,"Wall thickness less than one-half of normal, most tubules walls significantly atrophied, some walls extremely thin",,310.0,2011,0.0,0.0,375.0,Suwannee River,,1.0,Oyster - 1 : Sexually undifferentiated,,29.3292,8.2,-83.1742,,0.0,"Uninfected, no parasites found in the tissue cross-section",0.0,4.0,0.0,0.0,,0.0,SS2011SRWP2CV,SRWP,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,4,Indeterminate,DeepwaterHorizon_Oyster_Histopath.csv,,West Pass,Florida Gulf Coast,Florida,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,9.1,0.0
,,0.0,207.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,Big Bend,2.0,Good : Not quite as firm or large as above; usually ready to spawn,0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,310.0,2011,3.0,0.0,375.0,Suwannee River,,1.0,Oyster - 1 : Sexually undifferentiated,,29.3292,7.4,-83.1742,,0.0,"Uninfected, no parasites found in the tissue cross-section",3.0,1.0,0.0,0.0,,0.0,SS2011SRWP2CV,SRWP,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,5,Indeterminate,DeepwaterHorizon_Oyster_Histopath.csv,,West Pass,Florida Gulf Coast,Florida,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,8.0,0.0
,,0.0,410.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,Big Bend,3.0,"Good Minus : Coloration less opaque, often slightly yellow or gray",0.0,0.0,0.0,L-,11-74 hypnospores,Light,0.67,0.0,0.0,4.0,"Wall extremely thin, nearly all tubules affects",,455.0,2010,0.0,0.0,530.0,Suwannee River,,4.0,Oyster - 4 : Late development,,29.3292,7.0,-83.1742,,0.0,"Uninfected, no parasites found in the tissue cross-section",2.0,11.0,0.0,18.0,,0.0,SS2010SRWP1CV,SRWP,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,1,Male,DeepwaterHorizon_Oyster_Histopath.csv,,West Pass,Florida Gulf Coast,Florida,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,8.1,0.0
,,0.0,240.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,Big Bend,2.0,Good : Not quite as firm or large as above; usually ready to spawn,0.0,0.0,0.0,L-,11-74 hypnospores,Light,0.67,0.0,0.0,3.0,"Wall thickness less than one-half of normal, most tubules walls significantly atrophied, some walls extremely thin",,455.0,2010,0.0,0.0,530.0,Suwannee River,,4.0,Oyster - 4 : Late development,,29.3292,7.3,-83.1742,,0.0,"Uninfected, no parasites found in the tissue cross-section",2.0,24.0,2.0,16.0,,0.0,SS2010SRWP1CV,SRWP,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,2,Female,DeepwaterHorizon_Oyster_Histopath.csv,,West Pass,Florida Gulf Coast,Florida,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,9.8,0.0
,,0.0,400.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Big Bend,2.0,Good : Not quite as firm or large as above; usually ready to spawn,0.0,0.0,0.0,VL,1-10 hypnospores,Very light,0.33,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,455.0,2010,0.0,0.0,530.0,Suwannee River,,6.0,Oyster - 6 : Spawning,,29.3292,6.9,-83.1742,,0.0,"Uninfected, no parasites found in the tissue cross-section",2.0,48.0,0.0,2.0,,0.0,SS2010SRWP1CV,SRWP,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,3,Male,DeepwaterHorizon_Oyster_Histopath.csv,,West Pass,Florida Gulf Coast,Florida,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,10.7,0.0
,,0.0,210.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Big Bend,1.0,Very Good : Animal firm and filling shell cavity; coloration creamy white and evenly textured; usually ready to spawn,0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,455.0,2010,0.0,0.0,530.0,Suwannee River,,4.0,Oyster - 4 : Late development,,29.3292,6.8,-83.1742,,0.0,"Uninfected, no parasites found in the tissue cross-section",2.0,1.0,0.0,0.0,,0.0,SS2010SRWP1CV,SRWP,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,4,Female,DeepwaterHorizon_Oyster_Histopath.csv,,West Pass,Florida Gulf Coast,Florida,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,6.3,0.0
,,0.0,293.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Big Bend,2.0,Good : Not quite as firm or large as above; usually ready to spawn,0.0,0.0,0.0,VL,1-10 hypnospores,Very light,0.33,0.0,0.0,2.0,Wall thickness averaging about one-half as thick as normal,,455.0,2010,0.0,0.0,530.0,Suwannee River,,4.0,Oyster - 4 : Late development,,29.3292,6.7,-83.1742,,0.0,"Uninfected, no parasites found in the tissue cross-section",0.0,10.0,17.0,2.0,,0.0,SS2010SRWP1CV,SRWP,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,5,Female,DeepwaterHorizon_Oyster_Histopath.csv,,West Pass,Florida Gulf Coast,Florida,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,6.2,0.0
,,0.0,95.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,Tampa Bay to Withlacoochee River,2.0,Good : Not quite as firm or large as above; usually ready to spawn,0.0,0.0,0.0,N,No hypnospores present,Negative,0.0,0.0,0.0,3.0,"Wall thickness less than one-half of normal, most tubules walls significantly atrophied, some walls extremely thin",,90.0,2011,1.0,0.0,140.0,Tampa Bay,,7.0,Oyster - 7 : Spawned: Some mature gametes still remaining,,27.681,5.3,-82.5177,,0.0,"Uninfected, no parasites found in the tissue cross-section",0.0,12.0,11.0,4.0,,0.0,SS2011TBCBCV,TBCB,,,0.0,0.0,0.0,0.0,,Gulf Coast,,,,1,Female,DeepwaterHorizon_Oyster_Histopath.csv,,Cockroach Bay,Florida Gulf Coast,Florida,a,Deepwater Horizon,0.0,Uninfected,,0.0,0.0,0.0,2.4,0.0
